instance,n,cpu_time (s),duplicates time (s),graph time (s),time spent on optimisations (s),time illegal solutions (s),iterations,number_of_runs_for_time_data,number_of_cycles,number_of_duplicates,number_of_covered_tiles,corner_check_hits,edge_pairs_hits,pairs_isolation_hits,sandwich_pairs_hits,sandwich_triple_hits
ccc8b396-c5ab-4977-811b-1b2983a938ea.singles,10,20,0.00051204734,0.007484733060000003,0,0.0008252240700000002,1,100,338,61,29,0,0,1,3,0
cd0bb293-d74b-428c-8800-f3164cd98d2b.singles,10,20,0.00054211634,0.07066558475,0,8.488312e-05,0,100,4909,65,28,0,0,3,4,0
cd21cb00-dca9-4d96-b8dd-f5917eb7fa95.singles,10,20,0.0005652437999999998,0.004061879899999997,0,0.036282603309999995,22,100,159,63,29,0,0,2,3,0
cd4f67aa-fb69-4c5c-88b9-748a9e6c60e4.singles,10,20,0.0005249961700000001,0.004829402929999999,0,0.0068190227600000005,6,100,217,60,27,0,0,0,3,0
cdaf2cc3-5228-4236-a12b-42209b7728d1.singles,10,20,0.0005083073599999999,0.0027944317900000003,0,0.00156077358,2,100,107,59,30,0,0,0,2,1
cddbf93e-d072-4963-9f0b-1b31bdc8d1ee.singles,10,20,0.0005400026799999998,0.06362337494999999,0,0.005522536779999999,5,100,3918,66,29,0,0,2,2,0
ce4a178d-10c7-4bee-8a6e-aa0a0b867353.singles,10,20,0.0005149035,0.004568533900000001,0,7.928854999999999e-05,0,100,217,66,31,0,0,0,3,0
ce7936c7-d74d-4e88-9fcd-f9f3598b53fd.singles,10,20,0.0005588378700000001,0.00892375893,0,6.508802150180002,229,100,526,61,28,0,0,1,4,0
ce9abe24-84b2-42fb-8637-60053c05df97.singles,10,20,0.0005486992700000002,0.015486916830000001,0,0.06343470435999998,20,100,817,63,29,0,0,1,2,0
cf28ea5a-24e5-483a-960e-79c767cc9510.singles,10,20,0.0005198971300000001,0.0039654479099999985,0,0.009780737010000002,9,100,185,59,29,0,0,4,2,0
cfa9a080-9605-4e43-8d1f-9a93ad6dea75.singles,10,20,0.0005419056500000001,0.08297644934000002,0,8.477925000000001e-05,0,100,5258,65,27,0,0,1,4,0
cff818ab-81b6-427a-8d5d-dfd8999a73a9.singles,10,20,0.00056355038,0.41162408469000006,0,0.0015212132099999998,2,100,30929,67,31,0,0,1,2,1
d09d514e-2e8e-4ab0-98f0-8d62a5af7041.singles,10,20,0.0005410409900000004,0.05057818525000001,0,0.0008790438399999997,1,100,3098,64,30,0,0,0,3,1
d0e4595a-ea10-49ad-8db6-5c4c3f1b71bd.singles,10,20,0.0005180361400000005,0.0028954484200000015,0,0.005622831059999997,5,100,103,60,28,0,0,4,4,0
d0fb34aa-c3d1-48fd-81e2-0ff7ec192673.singles,10,20,0.0005543073,0.030453658190000007,0,0.4319987188200001,75,100,2534,60,30,0,0,3,1,1
d18ca9cd-a846-47b7-b0c7-99e4fa1145f9.singles,10,20,0.00055206606,0.16168640321000002,0,8.517406e-05,0,100,11399,66,29,0,0,2,4,0
d2130517-fc64-4ea2-89a4-2f58577c570b.singles,10,9.235588831,0.0005148485600000001,0.004848711069999999,3.777e-06,0.003041102199999999,3,100,217,66,30,0,0,4,3,0
d226361c-30ce-494d-a92f-960679f741a0.singles,10,20,0.00053245305,0.024617578299999998,0,0.00237219296,3,100,1383,62,28,0,0,2,1,0
d2776f05-ca18-4839-9bd4-3f93efb841e7.singles,10,20,0.0005018202699999998,0.0044073490599999985,0,8.070021000000002e-05,0,100,163,64,29,0,0,0,3,0
d3157270-36f7-4594-821d-cf1cf48448f5.singles,10,20,0.0005372488799999999,0.02718569973000001,0,0.0017961444400000001,2,100,1813,67,30,0,0,0,4,0
d351442c-a1b5-4997-8abe-2fab41c27c0f.singles,10,20,0.0005036693499999998,0.0021644754200000004,0,0.0016615254600000004,2,100,76,58,29,0,0,4,3,0
d3675598-3841-4b5f-ac2f-7b6c59b2bb65.singles,10,20,0.0005026606499999999,0.00136694506,0,0.0008061986500000002,1,100,27,61,29,0,0,0,4,0
d3b6d715-f9cd-41bb-a6f3-b75311afda2f.singles,10,0.380915925,0.00051718107,0.01382389796,1.463e-06,8.100432000000001e-05,0,100,765,66,30,0,0,2,3,0
d5378a84-71db-456b-bc09-f626a0a346db.singles,10,20,0.0005484427700000002,0.12689548521000002,0,8.492331000000002e-05,0,100,9550,61,29,0,0,0,2,0
d5535b49-3e9e-4353-913c-75c96c79aad1.singles,10,20,0.00053288875,0.02275562347,0,8.028865999999995e-05,0,100,1615,67,30,0,0,1,1,0
d56c3751-18f4-41b9-970a-78bc947f4e0f.singles,10,20,0.0005437375299999999,0.15781640024,0,0.0065502631,6,100,11124,64,28,0,0,1,4,0
d59479d9-b564-4895-9ea6-dc38bddaa1c5.singles,10,20,0.00056918279,0.07258987610999998,0,0.6163628398800001,71,100,5841,66,28,0,0,1,6,0
d5a05a2b-2e66-4c80-a3b0-3f233dd20b62.singles,10,20,0.0005293762399999999,0.012850583550000001,0,0.005943214060000002,5,100,784,59,28,0,0,1,2,0
d63ea8be-571d-4249-a216-02dec7a55339.singles,10,20,0.0005141549800000002,0.011545276280000008,0,7.982939e-05,0,100,904,59,28,0,0,1,2,0
d6491ee8-6c8c-4d52-820d-45b99f37b9eb.singles,10,20,0.0005385777099999998,0.04333533828,0,0.0016608779199999998,2,100,3060,64,30,0,0,3,3,0
d652109d-2bd6-44b2-a0e1-4cc19967a618.singles,10,5.524025536,0.0005230617699999999,0.013679913719999999,3.146e-06,8.357754e-05,0,100,770,64,29,0,0,2,4,0
d7160e5e-9a57-40b2-8df1-3e9faf8fe324.singles,10,20,0.0005197617599999999,0.008465089460000002,0,7.986431999999999e-05,0,100,443,65,29,0,0,2,2,0
d7949e53-d2a4-45dc-88c4-d88a2187e6d5.singles,10,20,0.00051964272,0.004124564920000001,0,7.869114000000002e-05,0,100,205,59,28,0,0,4,2,0
d82d267d-f5fd-4dff-8723-16acd56678f3.singles,10,20,0.00053868123,0.006381283820000001,0,0.028407937799999998,19,100,306,64,29,0,0,2,2,0
d86d5050-d2ef-4e2d-92c7-9afebe87f91a.singles,10,20,0.0005506381800000001,0.00674863526,0,0.15864905214,30,100,314,58,27,0,0,0,3,0
d87c4341-4842-4195-b6d7-456c662940dd.singles,10,20,0.00054334418,0.028475963740000002,0,0.00565400743,5,100,1784,65,29,0,0,3,2,0
d8ad25b3-d90a-4e6c-beb7-82f9c898e7ca.singles,10,2.316101584,0.0005391397700000002,0.04937265835000001,1.372e-06,8.18523e-05,0,100,3494,67,30,0,0,1,2,0
d8c5eadf-5320-4f80-82ce-b8087ada8658.singles,10,20,0.0005062482199999998,0.003104899360000002,0,7.842151999999998e-05,0,100,101,62,30,0,0,2,2,0
d8e0fe6b-6f82-4e3a-9452-29b64f720916.singles,10,20,0.0005179509900000002,0.0020255398500000003,0,8.146225e-05,0,100,57,61,31,0,0,3,3,0
d8f58da9-1181-46c7-8cd9-267764aa20a8.singles,10,20,0.00054738647,0.06224203647000001,0,8.103368000000002e-05,0,100,4421,72,30,0,0,1,2,0
d925fe6e-1c0d-495b-b2a7-7f172ed7618c.singles,10,20,0.0005367310999999999,0.010903103820000004,0,0.008606627599999998,7,100,722,62,30,0,0,3,3,0
d9392558-de75-416b-a844-836b494d6dc6.singles,10,20,0.0005229185399999998,0.011579953289999998,0,0.0031493979599999996,3,100,673,62,28,0,0,4,3,0
d9ab162e-cbb6-44ce-81b7-5a3d50801cd6.singles,10,20,0.0005146173400000001,0.00961220562,0,8.206116999999997e-05,0,100,496,63,28,0,0,2,5,0
d9ba4597-b99c-4c9b-b891-6cac57bfd84b.singles,10,20,0.0005104321100000002,0.005292552909999999,0,0.0018803271100000002,2,100,217,64,30,0,0,3,1,0
d9d95a72-80b3-4821-8a40-c76a2110fc27.singles,10,0.012409315,0.0005402399199999999,0.05866872968000002,3.066e-06,9.230268000000002e-05,0,100,3616,67,30,0,0,1,4,0
d9ea92be-bd3a-40a2-a1e8-f7af0bd4ee6b.singles,10,20,0.0005462290800000001,0.020060588320000006,0,0.008178729119999999,4,100,1322,63,30,0,0,2,5,0
db042c36-3586-44c5-add3-9110da103e87.singles,10,20,0.0005345526100000002,0.012495340329999993,0,0.011264715389999997,8,100,847,62,29,0,0,3,4,0
db175f39-8def-4b28-8b1b-f8f703c5b9a2.singles,10,20,0.0005156786299999999,0.010046110290000004,0,0.00163581256,2,100,460,65,29,0,0,4,2,0
db7efe81-f890-4602-a419-7cf5a9f31802.singles,10,20,0.0005086380000000001,0.005203327320000002,0,0.0008051216199999998,1,100,276,60,27,0,0,0,2,0
db853a29-b100-4cea-90c9-4a6f360278a9.singles,10,20,0.0005503350200000001,0.11021476347000002,0,0.15000090196000004,32,100,9088,59,29,0,0,2,3,1
dbc1242a-c4a1-47ed-a7ae-c9a76fc099a5.singles,10,20,0.0005390610700000003,0.01053175712,0,0.0017151502499999996,2,100,624,61,28,0,0,1,2,0
dbf89a17-8387-473e-8daf-7227dd7508a9.singles,10,20,0.00051950356,0.00980830108,0,7.855840999999999e-05,0,100,500,66,29,0,0,2,3,0
dc11a9d8-faf8-4898-b6dd-df44f3b3fcc2.singles,10,20,0.00054997675,0.0022502465499999996,0,1.8825614854700004,132,100,63,55,27,0,0,2,4,0
dc8fbe66-9214-4b57-b31e-1f28bddbc615.singles,10,20,0.0005366191399999999,0.01510720661,0,0.00088069507,1,100,1002,61,28,0,0,2,2,0
dca15dab-2862-45e3-b34f-5bf4180998b2.singles,10,20,0.0005144065300000001,0.005294005020000001,0,0.0009007369000000004,1,100,250,65,29,0,0,1,3,0
dd1df2e7-fd30-431c-9078-9b73d101d616.singles,10,20,0.00052497239,0.0069865528799999965,0,0.0009070704699999992,1,100,357,58,27,0,0,3,2,0
dd614f98-f30b-48e1-b04b-1a9bc94e9172.singles,10,20,0.00054112224,0.011248109390000005,0,0.022638058869999998,15,100,622,64,30,0,0,4,3,0
dd680a1d-2b1a-46ec-88ed-cd2d4a99eec0.singles,10,20,0.00055401291,0.06584984789000001,0,0.022245200779999988,15,100,4669,64,30,0,0,4,3,0
dd72a648-c4df-4acb-91ac-7972902d186e.singles,10,20,0.00049800737,0.0020973724200000015,0,8.081941e-05,0,100,51,60,28,0,0,4,2,0
dd81d650-2a77-4814-80a0-632c4a8c6acf.singles,10,20,0.00055467534,0.018079130790000005,0,0.8750120138200002,99,100,1200,61,29,0,0,2,4,0
df229d40-87ce-4cb1-9f11-c9118db3e1f9.singles,10,20,0.0005184737999999999,0.003982819249999999,0,0.00462573399,4,100,178,56,27,0,0,5,3,1
df2f04e4-7cec-46d2-86f2-f1572664e0d1.singles,10,20,0.00054779871,0.007001391329999999,0,0.17350207661999995,38,100,308,60,29,0,0,0,3,0
df5cd9b2-754f-4cee-8dac-9bbd3dc84625.singles,10,20,0.0005242791399999999,0.017428494879999992,0,8.199101000000001e-05,0,100,1011,67,29,0,0,0,1,0
dfc1aad2-5bc9-43e4-a578-bf8fcc5e3e18.singles,10,20,0.0005418248900000001,0.006075236030000001,0,0.03591715473000002,22,100,249,61,28,0,0,3,2,0
dfd1728b-0083-4aad-88f2-90f39eb2555e.singles,10,20,0.00053548056,0.030607091900000005,0,8.312428999999999e-05,0,100,1962,62,28,0,0,0,3,0
e0316888-bf5d-40db-b486-5db0c98eeb11.singles,10,20,0.0005419372100000002,0.059566105009999995,0,8.193598e-05,0,100,4104,69,29,0,0,3,3,0
e05c5688-0a70-4563-8fa9-4e218ce60d82.singles,10,20,0.00053885293,0.008260122200000003,0,0.013932375530000006,11,100,420,59,29,0,0,5,3,0
e0cfc61d-87ef-4cbc-956b-8e2d42951f31.singles,10,20,0.0005043593999999998,0.0036306113900000003,0,7.998822000000001e-05,0,100,129,63,27,0,0,1,2,0
e0e542c4-101e-4273-83cf-cdc569371d5a.singles,10,0.089104091,0.00051149279,0.00807513153,1.573e-06,7.95464e-05,0,100,376,62,31,0,0,1,2,1
e1441c40-bb25-4da1-bd3e-86a942c2d04e.singles,10,1.218404644,0.0005275934099999999,0.009022184680000003,1.433e-06,7.913144999999998e-05,0,100,474,64,29,0,0,1,2,0
e1e0e010-430c-4c1a-a8bf-baec1503d51c.singles,10,20,0.0005193857099999998,0.005225331539999999,0,0.0025829705500000004,3,100,248,64,29,0,0,3,2,0
e2939ece-2dcf-4aeb-be53-f11a0263c216.singles,10,20,0.0005230844999999999,0.0029662655800000003,0,0.003150836140000002,3,100,85,62,28,0,0,0,1,0
e295b39c-58bd-4b25-bd88-b8887f8563f0.singles,10,20,0.0005433472000000001,0.033339950210000004,0,0.0020010295000000016,2,100,2282,65,29,0,0,0,3,0
e3598e18-b025-49e3-876a-5a5fff2e7239.singles,10,0.519281956,0.00054597231,0.35822003224000015,1.433e-06,8.572946000000005e-05,0,100,28513,63,28,0,0,1,4,0
e3c29abd-51e3-4f43-90eb-d3f11c539cc2.singles,10,20,0.00054578449,0.00883697436,0,0.0009221681799999996,1,100,498,62,28,0,0,2,1,0
e3c51ac0-2c06-4916-83df-0fde73587002.singles,10,0.390219739,0.0005149468999999998,0.010245926539999999,1.403e-06,8.084967e-05,0,100,567,65,29,0,0,3,1,0
e3d49d8b-49ac-4687-a64e-e906c1ed4093.singles,10,4.980989422,0.0005168698300000001,0.00712854387,1.463e-06,8.360969000000003e-05,0,100,332,65,28,0,0,1,3,0
e40acc8d-a623-4504-8362-aca14aa5d6bc.singles,10,3.142902728,0.0005135689200000001,0.004964755360000004,1.654e-06,0.0008163677399999998,1,100,192,63,29,0,0,1,5,0
e47c79ec-73e3-47a1-aee1-d895a8017c1e.singles,10,20,0.0005420134199999999,0.03305249071000001,0,0.034468115529999996,17,100,2633,57,27,0,0,1,2,0
e48e2ade-2434-4afd-ab87-859fe29cf9e8.singles,10,20,0.0005067835799999998,0.00358595562,0,0.00179081533,2,100,172,61,28,0,0,2,2,0
e4bb54cc-2fb0-4f97-bd18-df553ddae0e4.singles,10,20,0.00052748639,0.021332388879999994,0,8.080884000000002e-05,0,100,1240,63,29,0,0,1,2,0
e53c64b7-d908-4890-8c88-1b60a7fe5ce7.singles,10,7.678099495,0.0005185215600000001,0.007894787220000003,1.663e-06,8.353532000000001e-05,0,100,379,62,29,0,0,1,5,0
e53da1c3-9ab1-4cf3-98a5-4153aeb87167.singles,10,20,0.00054054343,0.05763729406000001,0,0.00525399117,5,100,3474,64,29,0,0,1,2,0
e53e6834-6a99-4ec4-8abe-8b59d6f40d12.singles,10,20,0.0005265424399999998,0.008370890580000005,0,0.002883068680000001,3,100,453,64,29,0,0,3,2,1
e54e90ff-ce07-48d7-b628-5853581f85d6.singles,10,20,0.00054120724,0.030486335390000004,0,0.0030877341199999986,3,100,2134,66,28,0,0,0,2,0
e59a9cd7-2327-4f38-9189-2c750918c084.singles,10,20,0.0005185809799999999,0.008160329479999999,0,0.0034306055100000003,4,100,413,63,28,0,0,1,2,0
e5e5f297-9a50-41d5-8900-14d62389508d.singles,10,20,0.0005191395400000001,0.01302307247,0,0.002640510070000001,3,100,921,64,28,0,0,3,4,0
e5f1833a-734d-41d8-a469-8a3ca929026c.singles,10,4.899156387,0.00051124162,0.006851477799999997,1.493e-06,0.0008276655599999998,1,100,308,60,29,0,0,1,3,0
e6369020-0e70-4e1d-8b42-243a697e67d1.singles,10,20,0.00055330921,0.11793055585000001,0,8.84710382338,240,100,9329,66,30,0,0,2,1,0
e64cd557-a69e-4178-87cc-05110ce26d4d.singles,10,20,0.0005171842400000001,0.011972544269999998,0,0.0008360504299999998,1,100,644,61,28,0,0,2,2,0
e69f6b2b-10d2-4088-bef0-fd5a29e9cab8.singles,10,20,0.0005195473499999999,0.007129790990000001,0,0.0028613643600000015,3,100,319,64,29,0,0,1,4,0
e6fc4870-a2ee-4ed1-bb35-1f444dcb80b4.singles,10,20,0.0005474249900000001,0.049379256489999995,0,0.0009330969400000006,1,100,2926,67,31,0,0,3,4,0
e745aeeb-35bf-4d83-a278-c3bea8885aa7.singles,10,20,0.0005128353200000002,0.010951175170000008,0,7.736627999999998e-05,0,100,628,63,29,0,0,0,5,0
e7ad7b5b-b79a-4a39-b62a-b5b3c15a7820.singles,10,20,0.00055169932,0.04077055333999999,0,0.07202862418999997,34,100,2590,64,30,0,0,2,3,0
e7e1dd71-dcf2-4de5-96c1-9e5ba055a38d.singles,10,3.038829714,0.00051388252,0.009804542410000004,1.373e-06,0.0008783076799999997,1,100,514,62,30,0,0,3,0,1
e7f4bdd8-1d6b-4d23-900f-38e90546c8af.singles,10,20,0.0005394536700000001,0.04272213344999999,0,8.453071e-05,0,100,2675,63,27,0,0,1,5,0
e7f51e3c-9738-4aa7-b8c1-d9777cf96a37.singles,10,20,0.0005216090400000001,0.01377817774,0,0.0008867073900000002,1,100,862,59,29,0,0,2,2,0
e8839706-a267-4b93-a7cf-f217bb7ba485.singles,10,20,0.0005266924,0.023913682660000005,0,8.175240999999996e-05,0,100,1604,64,29,0,0,1,3,0
e883c8bc-c039-480b-b8dd-31c9f7f98ef3.singles,10,20,0.0005583817,0.2918768811699999,0,8.569107999999997e-05,0,100,19400,72,29,0,0,1,1,0
e8c21183-dcdc-48cb-b4a8-35d7d950de7e.singles,10,20,0.0005441461200000002,0.007326361709999998,0,0.02333894565000002,17,100,365,67,30,0,0,2,3,0
e8dfda05-4513-45bd-888d-9d15e588a044.singles,10,20,0.00050700223,0.00221851311,0,0.0009054686900000002,1,100,53,65,30,0,0,1,3,1
e9408c2f-68d9-4282-8403-0c27adec137d.singles,10,20,0.0005351704300000002,0.018525273739999994,0,0.003268277659999999,3,100,1220,64,29,0,0,3,1,0
e9c5aa08-faad-4545-8614-dd9f0ff329bb.singles,10,20,0.0005281837899999999,0.012757992390000002,0,0.005513797089999999,3,100,692,62,30,0,0,1,2,0
e9c7a716-1b06-40b8-90f7-bbf2bcdedf61.singles,10,20,0.00051773996,0.011148616180000005,0,0.0008977724500000005,1,100,537,65,29,0,0,0,2,0
e9de6b04-2b15-41d4-9b2f-27113315ebac.singles,10,20,0.0005672866499999999,0.013890619719999995,0,0.07240967118000001,29,100,972,61,28,0,0,1,3,0
ea053ea3-5f50-4334-b314-0abba4293da6.singles,10,20,0.00051439676,0.0055792262300000004,0,0.0008959524700000002,1,100,300,64,29,0,0,2,3,0
ea1749c1-f2da-4c13-adb2-f5cabf9cca29.singles,10,20,0.0005414090300000001,0.06420460684999998,0,8.269679999999998e-05,0,100,5361,61,28,0,0,0,2,0
ea40695d-863d-4ebd-a63e-6dc69fe0ab5b.singles,10,20,0.0005138913400000001,0.004702847859999999,0,0.0009284863799999999,1,100,214,62,30,0,0,2,5,0
eafea324-dc64-4ddf-ad7f-2a627de52184.singles,10,20,0.0005471465200000001,0.23130203325,0,0.0016587846599999997,2,100,21056,62,30,0,0,1,2,1
eb04a729-37be-4769-9496-1dd45e52aeb8.singles,10,20,0.0005288730499999998,0.011584537469999998,0,0.004113680189999999,4,100,662,62,28,0,0,2,3,0
eb2a8c4c-7a98-4885-b7c3-c781e3279dff.singles,10,20,0.00052731409,0.011770197699999995,0,0.00593611811,6,100,738,63,31,0,0,2,3,1
eb84c33b-72a1-442b-92a4-5a242555cb75.singles,10,20,0.0005283021999999998,0.01095771959,0,0.01135515523,10,100,736,57,27,0,0,0,3,0
ec201edb-731d-4c23-950c-23d34620a3e7.singles,10,20,0.00052744368,0.022414370109999995,0,0.005521746249999999,5,100,1238,64,29,0,0,2,5,0
ec3730f0-7d8c-4a8e-aa50-30fc0924742b.singles,10,20,0.0005307977199999999,0.00995620822,0,0.008209811520000002,5,100,549,63,28,0,0,0,1,0
ec39bd2e-f2d2-4b12-8e52-3c5db0688c49.singles,10,20,0.00052640577,0.01611135415,0,0.00080249568,1,100,995,68,29,0,0,1,2,0
ec5411dd-267b-4c51-bd16-137094760a0c.singles,10,0.025916415,0.0005621700900000001,0.06109521312,1.573e-06,8.545541000000006e-05,0,100,4173,63,30,0,0,0,3,0
eca8da60-4197-434d-812f-42a8b03efd9e.singles,10,20,0.00055668897,0.00329106733,0,0.43181228929000004,59,100,127,63,31,0,0,3,1,1
ed07c3fd-7fcc-46a0-9447-4e49fff0941d.singles,10,0.008024886,0.00051850728,0.012655567070000007,1.924e-06,8.059794999999996e-05,0,100,617,64,31,0,0,5,4,0
ed1f9440-ec78-4f11-b9d5-7a3d37eabf73.singles,10,20,0.0005451433900000001,0.7342381739299999,0,0.0027983302599999993,3,100,56590,69,30,0,0,1,2,0
ed4ef790-656b-4f3d-9452-cf445385d7ca.singles,10,0.335166108,0.0005425640900000001,0.026496819760000002,1.363e-06,0.00075181414,1,100,1759,70,31,0,0,3,2,1
ed95eae6-59c6-4253-88b8-4886b5c236d8.singles,10,20,0.00053773907,0.033548961190000004,0,0.0021089214999999994,2,100,2490,65,29,0,0,2,3,0
eda3ee19-61a9-4350-aed0-fef01bf54883.singles,10,2.686195631,0.00053729148,0.02888103241,1.773e-06,7.945975000000002e-05,0,100,1665,65,30,0,0,0,3,0
edb24665-10ab-48ae-a056-ca59ce867c2f.singles,10,20,0.00052852675,0.0034401519599999986,0,0.014730070130000002,12,100,105,61,29,0,0,1,1,0
edbb6ad8-07b3-4bba-ae0b-0a283b8d1db1.singles,10,20,0.0005320795200000001,0.017266224650000005,0,0.00231330863,3,100,968,67,30,0,0,0,2,0
edc7331f-9663-456e-a82a-60868476e4b3.singles,10,20,0.00054603589,0.09097355353000003,0,0.0016955142299999997,2,100,7202,65,30,0,0,3,2,0
ee268d5e-3bb4-466a-8763-0fcb5efc47d8.singles,10,20,0.00054394412,0.0042852861400000004,0,0.042643798010000004,22,100,150,59,29,0,0,4,2,0
ee2ab375-32b9-42d1-888f-d67055ce7881.singles,10,20,0.0005566249800000001,0.4292432624100002,0,0.005460242879999999,4,100,35748,60,28,0,0,1,2,0
ee3c57c1-0107-4f18-9ec0-0cc4274919e8.singles,10,20,0.00054594988,0.00430386808,0,0.08292073528000002,36,100,191,59,30,0,0,6,4,0
ee700121-d88f-4b0f-be69-b9748edfcfd5.singles,10,20,0.0005074774899999998,0.004033289370000001,0,8.146756e-05,0,100,141,62,28,0,0,4,3,0
eef12772-3ec3-4b05-9fef-4a883ee90013.singles,10,20,0.0005087270599999998,0.001855112130000001,0,8.063325e-05,0,100,60,58,29,0,0,4,4,0
ef0c6040-ff10-490f-b3ea-e979413bf6be.singles,10,20,0.0005398494499999997,0.8084350589800003,0,0.0017291567599999997,2,100,66746,69,29,0,0,2,3,0
ef3bae4c-e109-4671-a3ff-06e6e9013a3f.singles,10,20,0.00050834081,0.009567696880000002,0,7.973752000000002e-05,0,100,561,59,28,0,0,0,3,0
ef643366-c89f-42fe-92a7-88c04da26a7a.singles,10,20,0.0005173426299999997,0.01349140067,0,8.102295000000001e-05,0,100,793,63,30,0,0,3,3,0
efd4cb2e-6962-4657-a55e-fd4f6e13e1d2.singles,10,0.006224723,0.0005091328000000001,0.006874598449999998,1.343e-06,8.215332000000002e-05,0,100,375,60,30,0,0,2,3,0
f0068414-c59e-4781-9067-d61519b8a3b7.singles,10,20,0.0005255635900000002,0.007928434650000002,0,8.302565999999999e-05,0,100,335,64,27,0,0,1,2,0
f1019163-bbc9-4b21-93d0-6588dc537a86.singles,10,20,0.0005539020300000001,0.14330559499000003,0,0.0008299553100000002,1,100,9127,63,29,0,0,2,4,0
f121a2fd-76d5-43f4-9572-b6c72ebe5005.singles,10,0.953932809,0.00052671008,0.02241716737,1.543e-06,0.0008515015700000001,1,100,1469,65,31,0,0,1,3,0
f1becdbf-20d3-426e-8e08-67237ea4bf2a.singles,10,20,0.00053788945,0.01658477285,0,8.362199999999997e-05,0,100,958,61,28,0,0,0,3,0
f1cf17fc-a552-4ce8-8bde-0506cbe7fd29.singles,10,20,0.00051054701,0.0023069152599999995,0,8.997588999999999e-05,0,100,73,59,27,0,0,2,2,0
f1d4e97a-003f-4c39-a774-c04efcb00740.singles,10,3.958528673,0.0005416369600000001,0.6092390720799998,2.475e-06,0.004581407249999999,5,100,41462,65,29,0,0,1,5,0
f208be3c-e724-4e90-8d93-bd011839b1c3.singles,10,1.706309506,0.0005083463199999999,0.003710180829999999,1.453e-06,0.0007500959,1,100,142,64,31,0,0,1,3,0
f2204f08-004e-4643-aa1a-c0ed54471abd.singles,10,20,0.00052792656,0.012082997919999991,0,0.006047783989999999,5,100,670,64,28,0,0,1,3,0
f277ee8f-72b1-4272-a044-215a1acc7492.singles,10,20,0.0005366808099999998,0.032464806480000004,0,0.003245710719999999,3,100,2192,64,29,0,0,1,3,0
f27fe85d-1c59-44ff-8bfe-39d28cd5eb7a.singles,10,20,0.0005225959599999997,0.009805115930000002,0,0.0020092836700000005,2,100,716,65,30,0,0,3,2,0
f2acce08-4801-4c12-943e-622f6b63f3b4.singles,10,20,0.0005424497300000002,0.05833761393,0,0.0009470107800000001,1,100,4535,62,29,0,0,3,2,0
f36f95a5-eeef-4b3b-b535-08ddc12f7374.singles,10,20,0.0005440662299999999,0.20074850138999994,0,0.0009423916400000004,1,100,15095,64,28,0,0,1,3,0
f38c99ac-fc47-452e-8a25-a38e5251633c.singles,10,20,0.0005464005900000001,0.18274245130000005,0,0.00285937932,3,100,13338,62,28,0,0,0,2,0
f432f322-ae9e-4e02-b322-c0f056b4b498.singles,10,0.085097725,0.0005201202999999999,0.0101633388,1.302e-06,8.178702999999998e-05,0,100,580,66,30,0,0,2,2,0
f4463646-2edd-46b2-9ac6-0d67ca5cdee0.singles,10,20,0.0005327013799999999,0.00913631116,0,0.014891543880000002,12,100,564,62,28,0,0,0,3,0
f477a1aa-a3ea-430c-aeef-a8cd9bf0c937.singles,10,0.301105875,0.00055557703,1.4250108547799996,1.533e-06,8.664295000000004e-05,0,100,101268,70,29,0,0,0,3,0
f583dcaf-b49d-45cb-be9d-af53023a84fa.singles,10,20,0.0005212420099999997,0.00854346118,0,0.004606027909999999,5,100,429,64,29,0,0,2,3,0
f6061106-6dcf-4570-9710-6ee7696b5557.singles,10,20,0.0005161457600000003,0.00381329819,0,8.03293e-05,0,100,212,58,29,0,0,2,4,0
f6158143-f106-4f8c-afc9-f3466517fc04.singles,10,20,0.00058826168,0.0104377525,0,0.28984083930000004,58,100,558,65,29,0,0,2,3,0
f668e09b-3069-4be1-8858-c0cb4a1a175d.singles,10,20,0.0005376566200000003,0.01432848471,0,0.01669220128999999,13,100,790,63,29,0,0,1,3,0
f67e11bc-83e2-49ea-a3e3-f48034e776dc.singles,10,20,0.0005125672600000001,0.0071880655900000015,0,0.0009774104299999998,1,100,424,62,28,0,0,1,2,0
f6e15243-8972-4ac8-a729-e67b73241de0.singles,10,20,0.0005102285299999999,0.0065027878999999985,0,7.94568e-05,0,100,300,62,29,0,0,4,4,0
f6eaf058-8d22-4e31-867b-765263ec646b.singles,10,20,0.0005225872199999999,0.01660472503,0,8.170271999999998e-05,0,100,1015,63,28,0,0,3,3,0
f704605b-d900-4a2d-9ff3-6b9691596082.singles,10,20,0.0005187642,0.009948418079999998,0,0.0017217123199999998,2,100,563,64,31,0,0,4,4,0
f70a2f07-5d3b-4a24-bd77-1105082d5573.singles,10,20,0.0005288167800000001,0.010531016510000005,0,0.005504805729999999,5,100,523,64,29,0,0,2,3,0
f79a00a5-ab25-4392-a129-6f30227f5ac5.singles,10,20,0.00057266689,0.006143218269999998,0,0.03258209441,19,100,296,64,29,0,0,2,3,0
f8321052-8460-4b1b-9b07-d693cf75ae8e.singles,10,20,0.0005263721299999997,0.007300712019999999,0,7.938207000000001e-05,0,100,357,61,29,0,0,0,2,1
f83560f8-6a19-4993-a8ca-1e6927085698.singles,10,20,0.0005509193800000001,0.04722447948,0,0.15443973893999996,30,100,3127,63,29,0,0,0,3,0
